PM10 Delhi,12:00:00 AM,1:00:00 AM,2:00:00 AM,3:00:00 AM,4:00:00 AM,5:00:00 AM,6:00:00 AM,7:00:00 AM,8:00:00 AM,9:00:00 AM,10:00:00 AM,11:00:00 AM,12:00:00 PM,1:00:00 PM,2:00:00 PM,3:00:00 PM,4:00:00 PM,5:00:00 PM,6:00:00 PM,7:00:00 PM,8:00:00 PM,9:00:00 PM,10:00:00 PM,11:00:00 PM
3/31/2016,321.39,272,260.61,239.42,228.84,211.92,196.42,216,273.41,356.58,255,177.06,154.78,140.83,93.61,95,,,,,,,,
4/1/2016,,,,,,,,,,,,,,,,,,,,,,,,
4/2/2016,,,,,,,,,,,,,,,,,,,,,,,,
4/3/2016,,,,,,,,,,,,,225.67,170.75,177.84,188.83,175,204.89,217.22,230.39,227.44,202.9,233.75,359.34
4/4/2016,369.16,368.5,336.08,274,278.5,311.5,381.08,709.33,846.67,379,297,366,,265,252.5,229.8,,,,,,,,
4/5/2016,,,,,,,,,,,,,,,,,,,184.67,179.83,190.17,185.83,139.83,164.33
4/6/2016,167.5,180.17,197.17,147.67,120.33,120.83,142.17,171,248.33,194.83,236.17,191.33,170.25,191.33,140.92,190.08,174.92,172,169.67,163.92,218.08,350.75,402.75,407.58
4/7/2016,341.58,307.66,367.58,394.66,364.42,356.25,364.42,471.75,442.16,350.34,364.34,438.08,419.25,375.92,313.92,246.42,249,208.75,296.16,252.08,305.41,246.5,199.33,236.42
4/8/2016,218.5,175.54,137.5,138.76,110.08,113.66,111.8,140.14,154.45,232.62,221.56,196.83,230.74,185.92,138.92,156.94,138.96,167.67,179.08,153.17,202.17,254.58,367.62,508.25
4/9/2016,471.42,436.84,441.16,436.42,415.58,438.34,369.33,337.34,456.58,432.34,388.75,316.41,194.08,131.39,124.06,159.33,166.28,78.08,86.33,68.84,94.65,129.62,188.45,182.44
4/10/2016,110.33,100.83,96.39,95.89,59.78,60.89,42.72,74.72,138.67,163.39,148.05,122,130.5,140.67,125,130.89,221.95,210.5,167.84,196.89,228.67,280.95,300.17,352.55
4/11/2016,401.83,298.94,199.55,168.28,156.28,187.17,332.89,273,221.28,208.89,297.89,428.89,376.75,434.08,271.54,254.42,224.69,205.5,166.58,152.46,151.96,170,172.96,168.88
4/12/2016,165.54,143.13,103.5,103.13,69.62,68.54,74.42,91.57,130.79,176.52,228.27,254.44,288.42,354.18,381.65,277.22,224.15,270.48,269.91,215.76,180.53,268.51,250.4,252.73
4/13/2016,229.2,195.89,166.17,133.11,112.16,101.94,101.06,178.89,251.94,270.11,312.49,334.78,365.79,346.21,294.3,423.07,451.88,306.08,226.02,220.96,151.71,195.71,286.46,286.73
4/14/2016,277.82,282.17,264.66,256.72,227.29,194.73,186.31,193.67,214.84,218.36,202.56,208.52,209.02,162.66,188.75,268.46,265.84,163,142.21,122.67,149.71,279.25,303.79,308.62
4/15/2016,312,305.96,302.66,315.62,330.12,316.75,309.21,320.33,385.57,428.29,328.13,278.91,197.78,150.06,162.39,229.72,357.42,244.39,192.06,168.49,201.05,344.5,328.28,334.67
4/16/2016,,,,,,,,,,,,,,,,,,,,,,,,
4/17/2016,,,,,,,,,,,,472.5,466.5,413.16,290.25,175.89,205.9,170.39,156.83,177.7,242.06,273.54,308.75,325.77
4/18/2016,243.17,231.39,209.38,184.3,166.01,171.72,186.74,236.05,279.18,273.82,247.97,264.58,230.9,210.08,168.92,162.94,153.58,111.05,176.4,171.42,182.01,241.91,357.96,398.63
4/19/2016,334.38,334.02,302.72,298.45,256.84,250.62,254.3,316.47,399.24,429.93,406.32,415.37,439.2,423.9,303.54,199.74,188.48,155.72,180.14,237.16,292.62,329.68,451.36,286.03
4/20/2016,274.42,282.4,322.09,241.52,296.01,292.63,352.13,384.21,394.8,364.95,292.66,293.19,299.35,300.73,244.45,243.6,239.38,201.96,213.79,206.11,246.74,258.94,265.9,281.24
4/21/2016,300.02,265.48,234.02,202.01,193.65,170.57,153.75,164.15,218.29,206.5,227.64,275.74,336.71,483.48,564.91,489.77,389.79,259.27,220.35,211.96,192.17,197.11,197.44,218.56
4/22/2016,206.72,220.73,238.72,260.66,289.39,304.44,284.3,269.11,237.78,258.22,232.39,194.17,218.22,208.45,159.66,145.56,141.61,148.28,174.94,140.56,179.06,208.94,156.89,123.22
4/23/2016,124.16,125.03,127.17,111.17,136.22,179.06,164.66,185.39,231.06,233.95,241.72,259.89,262.5,195.94,151.28,115.22,132.89,146.83,93.89,91.89,102.22,158.06,226.11,329.83
4/24/2016,349.17,277.22,241.92,219.17,216.44,202,222.55,260.72,366.33,432.39,434,272.89,175.28,106.33,78.72,84.5,144.25,150.25,143.38,107.61,124.56,157.45,201.44,294.61
4/25/2016,295.93,276,236.33,200.17,154.17,121.89,95.78,139.03,206.8,273.33,325.95,317.42,242.02,207.04,154.58,153.05,142.37,144.88,144.29,133.35,177,269.33,328.21,381.79
4/26/2016,403.04,380.67,362.54,336.38,342.54,331.44,325.25,367.62,379.24,422.33,354.54,271.86,210.02,209.58,132.31,124.68,129.92,155.2,179.29,199.74,375.57,463.46,450.29,438.42
4/27/2016,447.71,420.71,419.84,427.54,435.83,427.29,402.17,416.5,469.75,502.21,527.5,398.54,387.67,455.42,337.98,339.92,136.27,194.29,238.09,290.81,365.15,391.32,359.79,320.38
4/28/2016,311.49,304.48,445.46,446.5,305.22,285.28,304.61,369.28,514,394.75,666.21,593.04,420.38,352.76,281.25,231.47,353.46,290.62,171,172.38,204.04,312.06,388.96,381.46
4/29/2016,413.29,491.25,499.46,305.96,281.68,363.29,375,377.95,652.54,719.79,680.96,622.16,457.5,304.65,233.5,237.75,269.04,247.71,193.71,169.83,225.58,318,346.25,406.25
4/30/2016,,,,,,,,,,,,,,,,,,,,,,,,
5/1/2016,,,,,,,,,,,,,,,,,,,,,,,,
5/2/2016,,,,,,,,,,,,,,,,,,,,,,,,
5/3/2016,,,,,,,,,,,64,347.92,328.66,213.86,171.58,170.87,211.54,257.58,409.92,356,429.29,368.23,359.42,294.8
5/4/2016,283.88,279.38,308.75,271.29,267.75,242.12,223.88,243.33,267.29,305.08,387.47,403.25,349.88,273.92,268.79,305.04,544.72,390.58,406.06,274.04,202.81,207.8,194.79,248.75
5/5/2016,229.33,242,158.25,118.79,133.62,246.04,167.96,62.29,93.38,146.46,194.92,181.42,302.79,281.54,193.13,179.66,109.51,120.42,157.02,116.54,130.58,163.96,254.12,188.79
5/6/2016,156.54,115.33,77.13,80.66,93.29,83.25,86.96,115.5,140.79,174.08,165.46,106,88.42,117.5,134,125.46,140.67,144.84,119.89,115.35,200.33,263,214.17,227.38
5/7/2016,229.38,215.79,234.71,215.82,209.58,165.73,160.96,308.75,186.21,185.46,169.38,195.54,185.92,155.54,155.25,150.58,142.38,158.91,177.54,183.78,210.42,226.45,202.38,208.87
5/8/2016,221.81,218.24,207.38,212.5,217.33,243.79,203.48,258.33,275.96,246.27,243.48,229.58,221.12,206.86,226.39,205.32,173.83,167.21,168.36,183.48,197.48,172.16,153.81,155.82
5/9/2016,176.12,167.42,133.08,127.75,124.58,124.42,117.08,162.5,191.14,218.75,254.17,223.38,189.12,220.42,232.58,148.96,135.17,136.62,140.92,152.16,179.17,179.21,174.29,138.75
5/10/2016,142.75,154.54,167.29,126.62,140.25,140.21,160.12,174.96,213.63,208.08,207.17,195.17,226.29,317.43,268.29,251.08,162.96,129.79,145.41,138.96,133.08,131.83,137.46,125.25
5/11/2016,176.46,136.67,149.62,242.38,114.58,74.04,54.71,74.21,65.38,63.38,83.38,94.96,104.88,103.16,118.29,87.79,96.33,110.29,116.84,105.58,124.88,138.17,136.67,129.83
5/12/2016,142.12,139.79,145.52,172.75,155.17,176.79,163.48,177.21,217.25,252.94,221.46,182.31,239,170.21,210.33,206.62,244.4,210.46,203.71,219.46,238.17,282.8,321.62,297.92
5/13/2016,337.21,338.08,312.96,182.21,189.37,291.75,251.29,176.22,291.71,261.46,263,266.25,257.72,204.39,196.55,167.67,180.11,172.28,233.78,254.55,385.6,224.72,299.55,273.83
5/14/2016,285.17,283.78,173.44,143.5,202.5,307.5,339.33,375.11,373.97,258.78,256.22,196.06,179.89,172.39,250.89,269.89,250.89,224.84,291.94,220.69,235.31,390.05,749.12,592
5/15/2016,701.16,667.08,684.25,334,,,,,,,,313.83,324.11,288.22,259.44,229.17,205.33,230.33,220.45,219.67,279.72,414.28,568,517.61
5/16/2016,441.33,334.17,319.39,305.78,418.72,146.17,141.67,187.67,430.5,474,327,195.12,185.75,201.87,236.33,174.58,178.58,186.84,163.62,143.5,201.33,213.46,238.67,104.67
5/17/2016,202.67,227.46,306.29,226.71,222.46,215.25,313.55,345.08,355.54,393.16,385.38,333.54,252.25,204.71,188.52,202.78,208.74,176.67,167.96,179.77,173.83,179.06,262.49,258.65
5/18/2016,228.78,232.79,223.79,274.33,320,337.24,348.25,426.96,424.92,389.13,372.56,324.08,217.25,187.27,194.95,111,110.39,123.22,139.63,121.32,176.58,318.78,426.71,371.46
5/19/2016,346.91,285.13,252.42,299.37,203.68,185.24,170.56,203.62,225.82,231.96,248.02,257.11,240.79,212.46,193.15,206.78,174.54,168.76,166.06,166.98,189.09,203.2,199.83,224.7
5/20/2016,244.06,202.53,157.76,160.62,137.36,133.01,144.01,177.12,241.97,241.38,173.78,188.54,159.56,163.82,141.46,150.83,150.32,158.25,160.62,174.46,198.63,276.41,298.13,252.54
5/21/2016,193.08,187.16,193.25,202.13,180.71,192.38,193.08,280,312.58,338.71,315,331.84,314.21,328.46,290,297.59,248.83,219.5,206.5,187.05,181.83,155.78,124.55,135
5/22/2016,104.11,88.72,78.39,88.06,66.28,51.61,33,52.67,68.67,73.06,77.78,119.33,140,177.11,187.28,232.62,258.22,259.78,252.56,247.89,254.39,258.43,213.61,199.83
5/23/2016,185,150.94,129.28,159.67,156,240.72,202.17,147.2,173.5,173.04,182.36,273.89,209.81,190.22,148.87,138.36,198.44,326.33,218.39,104.36,81.58,58.86,45.33,39.2
5/24/2016,66.81,66.39,86.22,58.45,70.52,56.89,40.67,54.44,62.33,93.78,109.5,108.72,98.22,88.39,95.72,79.56,113.61,126.49,158.72,158.72,149.28,150.06,159.95,224.89
5/25/2016,232.67,265.4,251.33,229.78,214.5,217.72,204.23,184.39,270.11,181,191.84,235.95,229.11,239.72,258.94,325.67,390.3,368.5,321.11,184.67,135.39,194.28,224.72,221.08
5/26/2016,208.92,133.25,154.17,165.05,145.05,123.34,109.95,140,167.67,197.67,203.58,220,180,251.39,334.69,538.09,551.94,546.11,563.84,485.94,415.55,405.17,405.17,403.08
5/27/2016,401,377.92,331.75,366.66,370.83,392.08,562.66,179.83,226.67,259.83,574.83,489.78,209.78,177.11,269.1,464.25,526.58,630.67,477.44,393.22,386.45,382.11,343.78,308.72
5/28/2016,270.67,269.56,295.91,257,269.67,329.67,312.44,344.67,401.66,444.22,475.84,432.11,354.05,277.72,250.11,330.89,376.11,303.56,286.61,234,215.39,228.83,267.61,307.78
5/29/2016,379.94,241.33,,,,,,,,,68,113.87,104.42,94.92,86.35,94.42,114.41,105.5,105.24,111.34,144.17,335.47,506.84,103.61
5/30/2016,266.12,64.75,78.5,97.25,68.83,58.73,46.61,50.94,67.11,78.5,96.72,84.29,87.11,72.5,53.83,92.86,114.25,143.62,61,84.06,131.5,153.9,171.52,205.34
5/31/2016,289.08,241.02,233.04,214.38,200.67,177.08,79.46,116.97,153.54,141.86,134.62,141.08,131.04,152.25,150.08,175.28,243.12,315.29,339,301.33,335.21,315,283,275.92
6/1/2016,257.67,237.96,238.38,147.25,117.76,143.96,183.12,197.76,324.29,191.58,192.58,210.5,273.92,220.08,246.96,289.54,336.7,341,361.24,357.71,363.42,227.7,326.41,257.34
6/2/2016,334.08,341.12,144,291.37,283.85,207.75,198.88,267,319.9,340.08,333.48,337.46,379.25,384.12,324.39,304.72,315.88,272.28,284.46,210.08,247.08,298.5,363.96,380.38
6/3/2016,246.34,246.39,298.17,311,404.21,225.56,260.67,354.92,387.92,335.67,351.61,323.39,322.39,314.11,332.86,269.04,229.39,229.83,259.81,221.65,206.17,261.71,319.71,406.84
6/4/2016,397.71,322.21,321.92,251.75,281.38,291.42,257.79,266.58,302.79,314.62,290.66,284.41,262.38,222.41,249.96,213.17,219.46,228.4,225.79,214.7,252.02,283.77,361.85,274.03
6/5/2016,194.09,156.5,138.08,147.5,146.67,134.46,128.17,144.29,161.54,175.92,163.36,156,165.04,173.13,171.66,158.66,182.88,203.12,156.16,152.5,168.46,187.78,188.44,236.33
6/6/2016,412.72,292.56,153,134.11,141.28,144.78,130.22,162.06,120.33,145.66,152.11,118.79,131.52,138.58,214.46,389.8,297.66,181.52,199.92,414.23,223.02,250.18,236.4,211.12
6/7/2016,178.43,135,105.05,106.34,111.88,100.37,106.22,125.08,128.79,146.5,155.25,172.84,213.05,251.19,312.02,291.97,163.31,156.1,107.72,92.89,106.34,126.45,127.4,132.23
6/8/2016,122.78,102.57,107.96,83.54,84.42,90.69,94.04,101.92,109.8,113.54,171,180.58,177.92,165.79,171.42,175.5,190.65,161.4,182.85,172.19,186.7,174.79,146.79,184.23
6/9/2016,165.26,160.67,147.19,134.35,119.66,98.24,91.88,122,130.74,134.68,119.54,147.26,172.68,169.09,166.02,174.75,181.51,249.45,361.44,486.62,361.12,203.49,183.55,223.38
6/10/2016,282.29,265.96,181,155.88,145.75,125.21,111,152.08,178.58,190.62,195.46,213.12,230.88,249.75,264.5,300.13,364.21,394,375.04,285.46,298.42,232.75,246.71,315.08
6/11/2016,290.71,369.92,392.61,252.62,169,90.58,88.25,99.75,117.42,151.42,223.88,220.79,198.01,190.38,143.96,209.15,223.92,279.71,250,253.12,326.21,461.17,221.67,188.17
6/12/2016,233.75,154.66,128.62,227.33,241.75,230.46,195.12,250.79,242.13,268.88,311.67,302.33,279.54,276.75,240.84,268.71,317.46,370.34,342.79,322.88,353.04,321.92,331.63,322.71
6/13/2016,323.79,327.04,318.46,244.92,219.88,213.37,249.56,318.38,346.96,326.62,333.84,303.96,232.11,346.53,308.86,325.86,485.46,495.77,474.06,475.83,529.69,646.38,81.46,60.94
6/14/2016,79.56,56.88,58.34,60.04,49.21,55.79,56.63,76.12,68.04,92.08,124.46,153.38,131.63,183.63,263.17,321.92,361.29,368.54,353.67,353.38,370.66,364.33,391.72,345.83
6/15/2016,326.62,365.95,380.5,346.06,294.33,249.28,246.89,286.72,332.89,376.56,541,450.04,445.29,487.54,414.62,300.21,280.19,306.27,292.65,311.88,318.58,235.04,167,172.5
6/16/2016,159.08,166.21,129.71,124.08,128.42,126.46,115,125.58,116.54,113.34,87,102,94.96,89.34,81.21,84.71,84.88,90.16,107.12,107.96,93.28,119.54,87.58,91.84
6/17/2016,87.21,66.33,58.38,69,80.96,75.88,58.79,56.9,71.88,66.45,75.74,83.85,88.08,97.91,100.51,131.92,140.25,164.74,143.21,180.79,327.67,141.71,212.04,301.33
6/18/2016,319.83,267.92,124.05,108.33,101.25,99.5,132.25,133.71,212.62,140.12,106.12,107.66,104.89,125.47,115.15,113.92,130.55,131.92,138.1,126.43,145.64,157.84,151.72,126.65
6/19/2016,130.4,121.93,202.5,80.24,68.25,85.04,99.5,97.66,107.37,104.12,87.29,95.34,75.79,86.05,75.79,95.42,126.5,155.04,79.83,73.66,88.54,96,96.38,108.25
6/20/2016,121.92,89.46,82,57.69,57.99,68.34,74,93.08,121.79,131.33,121.21,86.71,91.21,86.38,120.08,235.46,22.12,38.21,40.79,46.5,65.79,56.36,57.83,54.04
6/21/2016,44.08,39.08,48.08,40.25,36.17,35.88,44.06,34.94,32.06,48.06,63.67,43.28,61.76,80.5,75.67,66.79,85.65,89.42,67.96,50.96,55.83,55.44,68.78,48.11
6/22/2016,41.72,38.83,32.56,40.95,52.33,55.47,65,46.72,48.7,64.79,53.17,62.29,62.5,86,67.71,57.83,55.5,77.88,166.5,251.96,279.91,275.21,245.13,168.68
6/23/2016,99.39,78.65,57.78,72.88,59.83,50.96,51.46,72.42,93.33,80.75,110.04,114.83,123.84,119.42,130.17,150.75,159.96,65.11,54.16,119.3,138.18,153.49,127.06,89.31
6/24/2016,105.3,111.11,151.05,207.72,318.5,324.56,268.95,334.05,422.22,485.33,507.17,424.06,437.75,402.79,378.79,350.85,314.9,350.74,322.38,312.75,331.46,349.84,354.42,379.79
6/25/2016,364.34,322.49,258.5,242.63,244.46,206.17,178.09,179.38,181,131.46,119.29,141.88,148.92,149.08,187.33,189.33,157.79,155.4,118.72,124.78,129.61,117.83,83.61,74.06
6/26/2016,69.22,70.17,75.83,66.83,68.22,70.39,69.5,81.05,74.08,86.17,79.34,64.91,60.92,67.84,73.34,105.75,60.5,119.83,120.39,129,120.61,117.17,105.22,122.78
6/27/2016,113.28,112.28,105.89,90.39,81.01,71.78,73.09,85.61,99.17,111.16,114.61,105.83,123.72,123.06,99.61,134.42,124.29,120.42,127.92,155.38,162.62,123.96,109.94,129.58
6/28/2016,148.71,124.81,74.5,79.6,27.11,30.61,23.21,64.92,87.04,66.46,91.84,120.29,149.75,121.33,104.46,127.94,116.56,117.97,89.66,158.21,94.92,93,97.54,94.75
6/29/2016,91.71,82.75,55.75,74.25,54.92,29.56,25.54,22.62,49.17,72.79,81.66,84.25,66.88,61.66,65.96,76.83,60.05,61.16,57,78.83,92.06,82.38,88.91,125.71
6/30/2016,125.29,114.62,68.21,74.92,62.99,48.46,48.54,88.25,105.27,101.67,104.16,181.7,263.39,116.1,99.75,109.19,133.38,92,101.5,98.21,113.96,54.79,75.54,96.17
7/1/2016,121.62,84.96,61.56,68.08,48.5,20.58,34,55.72,78.66,71.83,118.83,147.17,161.45,140.11,187.72,151.45,217.16,230.5,133.22,157.67,110.78,122.83,91.28,98.67
7/2/2016,154.22,107.5,68.78,61.05,10.95,8.22,5.11,14.33,50.22,98.56,116.05,139.61,100.17,112.33,113.56,124.72,81.41,106.11,120.11,169,103.54,160.75,143.56,148.96
7/3/2016,194.12,119.71,94.71,78.29,51.75,43.75,50.52,63.16,59.21,58.54,64.47,73.62,70.98,58.42,71.08,75.62,91.17,120.83,141.62,131.25,184.58,130.21,115.58,143.03
7/4/2016,112.62,74.62,28.58,19.61,9.25,17.58,32.28,33.71,61.83,75.25,73.88,83.21,73.21,87.38,92.13,103.67,121.21,116,85.78,116.37,100.87,91.88,83.79,125.29
7/5/2016,174.21,167.37,157.67,116.21,109.5,127.79,117.96,212.71,248.29,226.35,164.61,190.1,187.21,186.37,235.38,161.79,131.66,134.17,99.92,113.17,137.66,149.12,151.25,192.21
7/6/2016,255.04,195.32,136.92,131.92,92.36,74,83.92,138.62,195.75,194.83,195.7,163.62,158.71,181.46,222.71,157.12,120.36,83.95,106.29,113.71,119.04,114.38,95.71,107.47
7/7/2016,87.9,67.21,48.71,61.11,49,66.11,56.56,65.66,74.5,77.84,68.21,71.41,57.38,70,67.38,96.04,78.79,97.67,73.12,92.42,112.92,125.48,130.46,143.79
7/8/2016,116.12,94.66,62,79.29,90.66,57.88,55.58,79.22,116.45,128.08,166.96,160.54,157.71,128.92,61.8,72.5,99.16,62.6,86.04,86.42,99.12,96.79,102.75,111.42
7/9/2016,104.17,98.82,86.75,87.66,66.21,60.75,62.04,81.93,118.29,58.21,58.68,69.04,71.46,52.67,45.5,85.05,76.89,97,99.75,125.71,109.5,83.87,120.72,186.83
7/10/2016,109.12,97.7,99.79,43.33,47.04,55.71,99.21,49.62,56.92,54.04,63.59,77.75,97.67,75.88,100.64,156.13,160.12,111.79,68.78,78.96,99.42,98.25,77.54,89.32
7/11/2016,105.08,93.46,60.25,63.8,61.88,57.29,53.62,74.04,89.71,106.04,82.92,81.5,61.84,51.54,52.75,78.67,89.58,85.18,62.88,93.48,66.79,58.12,91.39,66.46
7/12/2016,60.21,60.58,59.71,80.44,46.79,43.88,43.04,48.84,52.98,58.33,51.46,45.23,52.79,36.83,62.62,82.04,40.25,22.58,32.96,82,35.5,65.83,92.42,114.58
7/13/2016,133.67,134.29,146.88,169.71,101.68,107.42,104.29,114,133.75,64.29,38.61,54.46,38,,36.5,73,24.5,49,,,,10.5,21.5,26
7/14/2016,36.5,42,49.5,13.33,21.33,36.3,109.17,95.67,71.83,66.4,88,,,,,56,89.83,128.33,71,50.5,42.17,11.67,8.33,38
7/15/2016,101.5,88,60,61.17,19.33,30,33.83,84.67,141.17,257,56,35.16,23.34,21.58,21.33,46.34,44.5,138.88,117.83,157.12,140.42,115.54,111.84,211.06
7/16/2016,136.75,67.79,32.92,36.78,38.78,70.22,55.12,71.14,20.29,21.03,34.33,23.21,15.84,30.67,28.58,32.02,40.75,,,,,,,
7/17/2016,,,,,,,,,,,30,38.72,32.33,30.16,30.12,51.38,64.25,48.88,29.21,40.04,35.94,35.22,35.83,38.17
7/18/2016,41.71,46.19,37.42,38.59,46.26,44.62,41.77,40.61,42.24,43.78,44.53,51.58,43.17,59.35,91.96,116.78,166.26,111,44.21,98.16,141.36,156.04,158.25,143.81
7/19/2016,132.94,108.96,70.33,70.91,62.95,85,72.83,126.44,133.28,162.5,109.04,102.78,92.84,104.42,154.5,171.73,217.86,233.77,260.38,277,260.67,312.45,334.71,332.21
7/20/2016,348.85,258.54,158.96,164.54,152.19,117.9,179.08,278.75,304.67,303.54,276.92,238.42,248.17,267.17,206.51,232.02,244.62,93.24,81.67,135.89,136.55,130.89,140.89,174.17
7/21/2016,327.25,289.57,205.04,156.92,138.06,149,158.25,212.08,223,257.25,283.71,264.32,266.12,225.5,240.38,219.12,250.21,283.88,256.08,263.38,239.46,289.86,278.5,303.69
7/22/2016,282.46,198.5,123.54,121.79,123.96,159.54,117.25,176.67,142.92,141.13,134.38,194.21,188.84,231.92,190.16,178.79,146.52,145.17,128.57,164.5,135.86,128.31,102.33,120.62
7/23/2016,118.48,99.46,75.29,84.92,65.94,50.21,58.33,80.34,77.25,78.71,72.71,100,,,,,,,,,,,,
7/24/2016,,,,,,,,,,,55.66,79.75,57,129.89,82.87,129.74,151.46,144.92,113.82,146.83,146.83,145.88,158.54,199.33
7/25/2016,218.43,169.29,141.25,140.83,127.66,131.08,136.62,261.31,242.57,203.61,189,181.08,167.38,179.92,132.42,153.62,142.79,126.31,129.63,160.09,146.23,148.75,133.29,162.54
7/26/2016,163.25,89.83,90.96,117.68,99.5,95.08,92.92,150.66,140.62,99.91,113.84,117.32,128.7,115.33,95.5,115.13,136.93,40.62,42.31,91.25,32.97,25.22,33.79,52.58
7/27/2016,37.97,39.56,47.11,52.45,25.46,22.33,41.11,53.43,69.33,67.89,64.94,80.56,60.11,53.11,64.11,94.78,37.83,43.95,55.33,64.72,70.67,71.89,69.06,106.39
7/28/2016,102.72,106.48,66.17,94.56,64.48,56.28,48.06,82.39,77.06,69,49.44,71.28,43.56,39.56,44.22,73.67,64.95,81,108.67,71.28,71,37.11,42.22,83.39
7/29/2016,87.05,58.39,43,61.17,66.5,73.83,74.89,89.06,125.78,152.67,93.87,125.94,75.94,89.44,32.83,84.5,150.33,93.39,27.28,39.17,51.55,47.39,35.83,65.56
7/30/2016,49.89,38.72,30.2,40.17,27.72,28.22,37.33,59.22,62.89,25.72,26.94,38.78,81.39,105.22,64.5,129.44,42.39,45.89,45.72,48.21,52.61,46.89,23.95,47.89
7/31/2016,60.33,59.11,63.5,74,54.83,49.56,50.33,82.33,89.45,110.94,89.22,118.16,87.11,70.17,70.05,75.03,77.72,55.39,33.95,72.72,60.53,62.17,55.33,72.94
8/1/2016,59.4,49.67,40.61,50.28,32.28,30.06,49.28,74.39,99.78,89.17,75.78,73.72,46.72,57.11,38.17,69.06,82.5,59.22,33.61,47.72,33.94,22.08,38.17,29.39
8/2/2016,56.61,49.06,35.55,20.33,28.38,31.78,42.78,38.89,59.5,62.89,51.44,55.66,54.89,41.94,37.56,51.17,46.52,71.47,30.5,32.89,82.61,115.72,114.63,115.06
8/3/2016,87.06,41.71,23.22,41.61,45.44,48.94,46.28,46.11,60.95,48.39,48.22,60.83,56.17,41.42,29.61,43.06,55.24,43.48,66.44,114.27,94.17,139.5,158.69,189.29
8/4/2016,192.53,229.83,162.04,148.16,145.61,111.56,43.06,47.45,51.57,55.89,43.17,69.06,61.84,54.25,28.59,53.39,63.67,63.18,51,56.22,59.06,82.39,89.39,136.61
8/5/2016,87.35,73.14,38.06,71.06,42.45,38.95,65.39,152.28,127.33,91.56,47.55,72.17,53.06,49.77,34.95,56.11,80,86.83,59,77.94,102.44,144.44,113,125.62
8/6/2016,103.94,40.95,40.83,98,51.78,76.79,70.83,102.45,112.83,88.92,36.94,65.84,21.89,14.56,26.17,48.67,64,70.89,100.84,118.28,99.44,101.95,165.75,117.94
8/7/2016,98.33,90.29,81.34,108.39,80.78,63.25,92.45,129.74,101.72,78.17,47.44,70.63,64.59,69.59,52.06,58.28,47.72,54.44,54.11,58.72,58.49,67.33,79.28,97.39
8/8/2016,84.56,90.28,38.61,77.61,59,65.55,66.78,128.22,178.22,138.28,57.94,91.11,51.17,60.67,80.33,71.78,84.56,69.06,64.45,80.11,95.34,74.19,85.11,81.39
8/9/2016,59.17,51.11,27.58,44,20.66,36.42,42.42,75.75,83.5,90.34,89.58,98.34,77.83,80.83,88.58,89.16,62.58,47.34,43.5,43.28,45.7,64.56,84.72,107.39
8/10/2016,85.05,61.72,51.83,44.4,24.45,23.56,31.44,68.31,79.37,84.39,49.28,49.89,41.79,51.95,36.21,55.1,62.9,73.6,64.36,70.6,45.4,44.26,46.92,71.42
8/11/2016,54.05,42.73,31.92,24.28,13.28,11.66,16.89,44.25,32.9,26.61,25.67,35.44,24.5,26.61,27.44,64.72,51.56,22.75,6.06,32.11,12.45,30.89,54,74.11
8/12/2016,62.72,63.22,67.06,59.06,27.22,34.94,48.28,80.83,111.78,57,60.67,93.07,85.67,97.5,106.39,161.22,149.59,192.79,170.95,36.39,37.17,55.56,68.98,99.06
8/13/2016,114.94,80.78,51.39,54.17,44.11,48.39,42,69.7,136.53,72.63,87.27,105.89,125.61,123.72,139.78,98,111.86,84.09,99.28,70.67,60.11,95.61,130.44,178.11
8/14/2016,151.39,89.17,122.07,108.55,82.17,57,52.08,49.11,67,27.39,29.87,30.67,22.95,49.04,54.27,65.78,76.9,69.6,85.72,100.88,97.33,106.77,140.28,187.36
8/15/2016,167.24,129.61,126.83,132.61,146.5,92.78,91.23,73.72,90.28,108.06,90.61,141.78,175.03,171.89,308.94,237.5,304.09,268.29,186.06,258.22,246.72,207.94,337.78,370.11
8/16/2016,320.61,303.47,163.58,133.72,182.25,172.84,272.83,287.72,244.33,254.33,,,,,,45,126.34,306.72,319.33,261.8,257.23,343.94,338.83,333.83
8/17/2016,343.59,288.83,218.5,183.17,153.67,119.17,142.28,247.33,267.69,296.36,335.5,339.44,323.67,281.47,214.89,241.83,297.16,211.11,187.11,229.75,218.83,271.5,272.78,256.5
